# Berry curvature in unit of (Angstrom^2)  
#                                      Sum over 1-NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)   kx' (1/A)   ky' (1/A)   kz' (1/A)     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
   -0.460809    1.229573    0.000000   -0.460809    1.229573    0.000000  0.0000E+00  0.0000E+00  0.1388E+00  0.0000E+00  0.0000E+00  0.1388E+00  0.0000E+00  0.0000E+00  0.1388E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.435900    1.272716    0.000000   -0.435900    1.272716    0.000000  0.0000E+00  0.0000E+00  0.1978E+00  0.0000E+00  0.0000E+00  0.1978E+00  0.0000E+00  0.0000E+00  0.1978E+00  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.855689   -1.272716    0.000000   -1.855689   -1.272716    0.000000  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.830780   -1.229573    0.000000   -1.830780   -1.229573    0.000000  0.0000E+00  0.0000E+00  0.3173E+00  0.0000E+00  0.0000E+00  0.3173E+00  0.0000E+00  0.0000E+00  0.3173E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.805872   -1.186430    0.000000   -1.805872   -1.186430    0.000000  0.0000E+00  0.0000E+00  0.4488E+00  0.0000E+00  0.0000E+00  0.4488E+00  0.0000E+00  0.0000E+00  0.4488E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.780963   -1.143287    0.000000   -1.780963   -1.143287    0.000000  0.0000E+00  0.0000E+00  0.6403E+00  0.0000E+00  0.0000E+00  0.6403E+00  0.0000E+00  0.0000E+00  0.6403E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.756054   -1.100144    0.000000   -1.756054   -1.100144    0.000000  0.0000E+00  0.0000E+00  0.9259E+00  0.0000E+00  0.0000E+00  0.9259E+00  0.0000E+00  0.0000E+00  0.9259E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.731146   -1.057001    0.000000   -1.731146   -1.057001    0.000000  0.0000E+00  0.0000E+00  0.1362E+01  0.0000E+00  0.0000E+00  0.1362E+01  0.0000E+00  0.0000E+00  0.1362E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.706237   -1.013859    0.000000   -1.706237   -1.013859    0.000000  0.0000E+00  0.0000E+00  0.2042E+01  0.0000E+00  0.0000E+00  0.2042E+01  0.0000E+00  0.0000E+00  0.2042E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.681329   -0.970716    0.000000   -1.681329   -0.970716    0.000000  0.0000E+00  0.0000E+00  0.3114E+01  0.0000E+00  0.0000E+00  0.3114E+01  0.0000E+00  0.0000E+00  0.3114E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.656420   -0.927573    0.000000   -1.656420   -0.927573    0.000000  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.631512   -0.884430    0.000000   -1.631512   -0.884430    0.000000  0.0000E+00  0.0000E+00  0.7141E+01  0.0000E+00  0.0000E+00  0.7141E+01  0.0000E+00  0.0000E+00  0.7141E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.606603   -0.841287    0.000000   -1.606603   -0.841287    0.000000  0.0000E+00  0.0000E+00  0.9846E+01  0.0000E+00  0.0000E+00  0.9846E+01  0.0000E+00  0.0000E+00  0.9846E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.581694   -0.798144    0.000000   -1.581694   -0.798144    0.000000  0.0000E+00  0.0000E+00  0.1156E+02  0.0000E+00  0.0000E+00  0.1156E+02  0.0000E+00  0.0000E+00  0.1156E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.556786   -0.755001    0.000000   -1.556786   -0.755001    0.000000  0.0000E+00  0.0000E+00  0.1094E+02  0.0000E+00  0.0000E+00  0.1094E+02  0.0000E+00  0.0000E+00  0.1094E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.531877   -0.711858    0.000000   -1.531877   -0.711858    0.000000  0.0000E+00  0.0000E+00  0.8512E+01  0.0000E+00  0.0000E+00  0.8512E+01  0.0000E+00  0.0000E+00  0.8512E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.506969   -0.668715    0.000000   -1.506969   -0.668715    0.000000  0.0000E+00  0.0000E+00  0.5873E+01  0.0000E+00  0.0000E+00  0.5873E+01  0.0000E+00  0.0000E+00  0.5873E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.482060   -0.625572    0.000000   -1.482060   -0.625572    0.000000  0.0000E+00  0.0000E+00  0.3858E+01  0.0000E+00  0.0000E+00  0.3858E+01  0.0000E+00  0.0000E+00  0.3858E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.457152   -0.582429    0.000000   -1.457152   -0.582429    0.000000  0.0000E+00  0.0000E+00  0.2518E+01  0.0000E+00  0.0000E+00  0.2518E+01  0.0000E+00  0.0000E+00  0.2518E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.432243   -0.539286    0.000000   -1.432243   -0.539286    0.000000  0.0000E+00  0.0000E+00  0.1664E+01  0.0000E+00  0.0000E+00  0.1664E+01  0.0000E+00  0.0000E+00  0.1664E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.407334   -0.496144    0.000000   -1.407334   -0.496144    0.000000  0.0000E+00  0.0000E+00  0.1120E+01  0.0000E+00  0.0000E+00  0.1120E+01  0.0000E+00  0.0000E+00  0.1120E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.382426   -0.453001    0.000000   -1.382426   -0.453001    0.000000  0.0000E+00  0.0000E+00  0.7685E+00  0.0000E+00  0.0000E+00  0.7685E+00  0.0000E+00  0.0000E+00  0.7685E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.357517   -0.409858    0.000000   -1.357517   -0.409858    0.000000  0.0000E+00  0.0000E+00  0.5353E+00  0.0000E+00  0.0000E+00  0.5353E+00  0.0000E+00  0.0000E+00  0.5353E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.332609   -0.366715    0.000000   -1.332609   -0.366715    0.000000  0.0000E+00  0.0000E+00  0.3771E+00  0.0000E+00  0.0000E+00  0.3771E+00  0.0000E+00  0.0000E+00  0.3771E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.307700   -0.323572    0.000000   -1.307700   -0.323572    0.000000  0.0000E+00  0.0000E+00  0.2672E+00  0.0000E+00  0.0000E+00  0.2672E+00  0.0000E+00  0.0000E+00  0.2672E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.282792   -0.280429    0.000000   -1.282792   -0.280429    0.000000  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.257883   -0.237286    0.000000   -1.257883   -0.237286    0.000000  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.232974   -0.194143    0.000000   -1.232974   -0.194143    0.000000  0.0000E+00  0.0000E+00  0.9151E-01  0.0000E+00  0.0000E+00  0.9151E-01  0.0000E+00  0.0000E+00  0.9151E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.208066   -0.151000    0.000000   -1.208066   -0.151000    0.000000  0.0000E+00  0.0000E+00  0.6062E-01  0.0000E+00  0.0000E+00  0.6062E-01  0.0000E+00  0.0000E+00  0.6062E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.183157   -0.107857    0.000000   -1.183157   -0.107857    0.000000  0.0000E+00  0.0000E+00  0.3728E-01  0.0000E+00  0.0000E+00  0.3728E-01  0.0000E+00  0.0000E+00  0.3728E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.158249   -0.064714    0.000000   -1.158249   -0.064714    0.000000  0.0000E+00  0.0000E+00  0.1944E-01  0.0000E+00  0.0000E+00  0.1944E-01  0.0000E+00  0.0000E+00  0.1944E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.133340   -0.021571    0.000000   -1.133340   -0.021571    0.000000  0.0000E+00  0.0000E+00  0.5682E-02  0.0000E+00  0.0000E+00  0.5682E-02  0.0000E+00  0.0000E+00  0.5682E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.108432    0.021571    0.000000   -1.108432    0.021571    0.000000  0.0000E+00  0.0000E+00 -0.5019E-02  0.0000E+00  0.0000E+00 -0.5019E-02  0.0000E+00  0.0000E+00 -0.5019E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.083523    0.064714    0.000000   -1.083523    0.064714    0.000000  0.0000E+00  0.0000E+00 -0.1339E-01  0.0000E+00  0.0000E+00 -0.1339E-01  0.0000E+00  0.0000E+00 -0.1339E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.058614    0.107857    0.000000   -1.058614    0.107857    0.000000  0.0000E+00  0.0000E+00 -0.1997E-01  0.0000E+00  0.0000E+00 -0.1997E-01  0.0000E+00  0.0000E+00 -0.1997E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.033706    0.151000    0.000000   -1.033706    0.151000    0.000000  0.0000E+00  0.0000E+00 -0.2515E-01  0.0000E+00  0.0000E+00 -0.2515E-01  0.0000E+00  0.0000E+00 -0.2515E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008797    0.194143    0.000000   -1.008797    0.194143    0.000000  0.0000E+00  0.0000E+00 -0.2922E-01  0.0000E+00  0.0000E+00 -0.2922E-01  0.0000E+00  0.0000E+00 -0.2922E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.983889    0.237286    0.000000   -0.983889    0.237286    0.000000  0.0000E+00  0.0000E+00 -0.3241E-01  0.0000E+00  0.0000E+00 -0.3241E-01  0.0000E+00  0.0000E+00 -0.3241E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.958980    0.280429    0.000000   -0.958980    0.280429    0.000000  0.0000E+00  0.0000E+00 -0.3487E-01  0.0000E+00  0.0000E+00 -0.3487E-01  0.0000E+00  0.0000E+00 -0.3487E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.934072    0.323572    0.000000   -0.934072    0.323572    0.000000  0.0000E+00  0.0000E+00 -0.3672E-01  0.0000E+00  0.0000E+00 -0.3672E-01  0.0000E+00  0.0000E+00 -0.3672E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.909163    0.366715    0.000000   -0.909163    0.366715    0.000000  0.0000E+00  0.0000E+00 -0.3807E-01  0.0000E+00  0.0000E+00 -0.3807E-01  0.0000E+00  0.0000E+00 -0.3807E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.884254    0.409858    0.000000   -0.884254    0.409858    0.000000  0.0000E+00  0.0000E+00 -0.3896E-01  0.0000E+00  0.0000E+00 -0.3896E-01  0.0000E+00  0.0000E+00 -0.3896E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.859346    0.453001    0.000000   -0.859346    0.453001    0.000000  0.0000E+00  0.0000E+00 -0.3945E-01  0.0000E+00  0.0000E+00 -0.3945E-01  0.0000E+00  0.0000E+00 -0.3945E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.834437    0.496144    0.000000   -0.834437    0.496144    0.000000  0.0000E+00  0.0000E+00 -0.3954E-01  0.0000E+00  0.0000E+00 -0.3954E-01  0.0000E+00  0.0000E+00 -0.3954E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.809529    0.539286    0.000000   -0.809529    0.539286    0.000000  0.0000E+00  0.0000E+00 -0.3925E-01  0.0000E+00  0.0000E+00 -0.3925E-01  0.0000E+00  0.0000E+00 -0.3925E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784620    0.582429    0.000000   -0.784620    0.582429    0.000000  0.0000E+00  0.0000E+00 -0.3857E-01  0.0000E+00  0.0000E+00 -0.3857E-01  0.0000E+00  0.0000E+00 -0.3857E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.759712    0.625572    0.000000   -0.759712    0.625572    0.000000  0.0000E+00  0.0000E+00 -0.3746E-01  0.0000E+00  0.0000E+00 -0.3746E-01  0.0000E+00  0.0000E+00 -0.3746E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.734803    0.668715    0.000000   -0.734803    0.668715    0.000000  0.0000E+00  0.0000E+00 -0.3587E-01  0.0000E+00  0.0000E+00 -0.3587E-01  0.0000E+00  0.0000E+00 -0.3587E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.709894    0.711858    0.000000   -0.709894    0.711858    0.000000  0.0000E+00  0.0000E+00 -0.3372E-01  0.0000E+00  0.0000E+00 -0.3372E-01  0.0000E+00  0.0000E+00 -0.3372E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.684986    0.755001    0.000000   -0.684986    0.755001    0.000000  0.0000E+00  0.0000E+00 -0.3091E-01  0.0000E+00  0.0000E+00 -0.3091E-01  0.0000E+00  0.0000E+00 -0.3091E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.660077    0.798144    0.000000   -0.660077    0.798144    0.000000  0.0000E+00  0.0000E+00 -0.2731E-01  0.0000E+00  0.0000E+00 -0.2731E-01  0.0000E+00  0.0000E+00 -0.2731E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.635169    0.841287    0.000000   -0.635169    0.841287    0.000000  0.0000E+00  0.0000E+00 -0.2272E-01  0.0000E+00  0.0000E+00 -0.2272E-01  0.0000E+00  0.0000E+00 -0.2272E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.610260    0.884430    0.000000   -0.610260    0.884430    0.000000  0.0000E+00  0.0000E+00 -0.1688E-01  0.0000E+00  0.0000E+00 -0.1688E-01  0.0000E+00  0.0000E+00 -0.1688E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.585351    0.927573    0.000000   -0.585351    0.927573    0.000000  0.0000E+00  0.0000E+00 -0.9459E-02  0.0000E+00  0.0000E+00 -0.9459E-02  0.0000E+00  0.0000E+00 -0.9459E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560443    0.970716    0.000000   -0.560443    0.970716    0.000000  0.0000E+00  0.0000E+00  0.7924E-16  0.0000E+00  0.0000E+00  0.7924E-16  0.0000E+00  0.0000E+00  0.7924E-16  0.0000E+00  0.0000E+00  0.0000E+00
   -0.535534    1.013859    0.000000   -0.535534    1.013859    0.000000  0.0000E+00  0.0000E+00  0.1212E-01  0.0000E+00  0.0000E+00  0.1212E-01  0.0000E+00  0.0000E+00  0.1212E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.510626    1.057001    0.000000   -0.510626    1.057001    0.000000  0.0000E+00  0.0000E+00  0.2778E-01  0.0000E+00  0.0000E+00  0.2778E-01  0.0000E+00  0.0000E+00  0.2778E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.485717    1.100144    0.000000   -0.485717    1.100144    0.000000  0.0000E+00  0.0000E+00  0.4815E-01  0.0000E+00  0.0000E+00  0.4815E-01  0.0000E+00  0.0000E+00  0.4815E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.460809    1.143287    0.000000   -0.460809    1.143287    0.000000  0.0000E+00  0.0000E+00  0.7497E-01  0.0000E+00  0.0000E+00  0.7497E-01  0.0000E+00  0.0000E+00  0.7497E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.435900    1.186430    0.000000   -0.435900    1.186430    0.000000  0.0000E+00  0.0000E+00  0.1107E+00  0.0000E+00  0.0000E+00  0.1107E+00  0.0000E+00  0.0000E+00  0.1107E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.410991    1.229573    0.000000   -0.410991    1.229573    0.000000  0.0000E+00  0.0000E+00  0.1589E+00  0.0000E+00  0.0000E+00  0.1589E+00  0.0000E+00  0.0000E+00  0.1589E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.386083    1.272716    0.000000   -0.386083    1.272716    0.000000  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.2250E+00  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.805872   -1.272716    0.000000   -1.805872   -1.272716    0.000000  0.0000E+00  0.0000E+00  0.2496E+00  0.0000E+00  0.0000E+00  0.2496E+00  0.0000E+00  0.0000E+00  0.2496E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.780963   -1.229573    0.000000   -1.780963   -1.229573    0.000000  0.0000E+00  0.0000E+00  0.3550E+00  0.0000E+00  0.0000E+00  0.3550E+00  0.0000E+00  0.0000E+00  0.3550E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.756054   -1.186430    0.000000   -1.756054   -1.186430    0.000000  0.0000E+00  0.0000E+00  0.5109E+00  0.0000E+00  0.0000E+00  0.5109E+00  0.0000E+00  0.0000E+00  0.5109E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.731146   -1.143287    0.000000   -1.731146   -1.143287    0.000000  0.0000E+00  0.0000E+00  0.7489E+00  0.0000E+00  0.0000E+00  0.7489E+00  0.0000E+00  0.0000E+00  0.7489E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.706237   -1.100144    0.000000   -1.706237   -1.100144    0.000000  0.0000E+00  0.0000E+00  0.1126E+01  0.0000E+00  0.0000E+00  0.1126E+01  0.0000E+00  0.0000E+00  0.1126E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.681329   -1.057001    0.000000   -1.681329   -1.057001    0.000000  0.0000E+00  0.0000E+00  0.1750E+01  0.0000E+00  0.0000E+00  0.1750E+01  0.0000E+00  0.0000E+00  0.1750E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.656420   -1.013859    0.000000   -1.656420   -1.013859    0.000000  0.0000E+00  0.0000E+00  0.2828E+01  0.0000E+00  0.0000E+00  0.2828E+01  0.0000E+00  0.0000E+00  0.2828E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.631512   -0.970716    0.000000   -1.631512   -0.970716    0.000000  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.4773E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.606603   -0.927573    0.000000   -1.606603   -0.927573    0.000000  0.0000E+00  0.0000E+00  0.8337E+01  0.0000E+00  0.0000E+00  0.8337E+01  0.0000E+00  0.0000E+00  0.8337E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.581694   -0.884430    0.000000   -1.581694   -0.884430    0.000000  0.0000E+00  0.0000E+00  0.1441E+02  0.0000E+00  0.0000E+00  0.1441E+02  0.0000E+00  0.0000E+00  0.1441E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.556786   -0.841287    0.000000   -1.556786   -0.841287    0.000000  0.0000E+00  0.0000E+00  0.2182E+02  0.0000E+00  0.0000E+00  0.2182E+02  0.0000E+00  0.0000E+00  0.2182E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.531877   -0.798144    0.000000   -1.531877   -0.798144    0.000000  0.0000E+00  0.0000E+00  0.2407E+02  0.0000E+00  0.0000E+00  0.2407E+02  0.0000E+00  0.0000E+00  0.2407E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.506969   -0.755001    0.000000   -1.506969   -0.755001    0.000000  0.0000E+00  0.0000E+00  0.1823E+02  0.0000E+00  0.0000E+00  0.1823E+02  0.0000E+00  0.0000E+00  0.1823E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.482060   -0.711858    0.000000   -1.482060   -0.711858    0.000000  0.0000E+00  0.0000E+00  0.1103E+02  0.0000E+00  0.0000E+00  0.1103E+02  0.0000E+00  0.0000E+00  0.1103E+02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.457152   -0.668715    0.000000   -1.457152   -0.668715    0.000000  0.0000E+00  0.0000E+00  0.6291E+01  0.0000E+00  0.0000E+00  0.6291E+01  0.0000E+00  0.0000E+00  0.6291E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.432243   -0.625572    0.000000   -1.432243   -0.625572    0.000000  0.0000E+00  0.0000E+00  0.3655E+01  0.0000E+00  0.0000E+00  0.3655E+01  0.0000E+00  0.0000E+00  0.3655E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.407334   -0.582429    0.000000   -1.407334   -0.582429    0.000000  0.0000E+00  0.0000E+00  0.2213E+01  0.0000E+00  0.0000E+00  0.2213E+01  0.0000E+00  0.0000E+00  0.2213E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.382426   -0.539286    0.000000   -1.382426   -0.539286    0.000000  0.0000E+00  0.0000E+00  0.1397E+01  0.0000E+00  0.0000E+00  0.1397E+01  0.0000E+00  0.0000E+00  0.1397E+01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.357517   -0.496144    0.000000   -1.357517   -0.496144    0.000000  0.0000E+00  0.0000E+00  0.9151E+00  0.0000E+00  0.0000E+00  0.9151E+00  0.0000E+00  0.0000E+00  0.9151E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.332609   -0.453001    0.000000   -1.332609   -0.453001    0.000000  0.0000E+00  0.0000E+00  0.6169E+00  0.0000E+00  0.0000E+00  0.6169E+00  0.0000E+00  0.0000E+00  0.6169E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.307700   -0.409858    0.000000   -1.307700   -0.409858    0.000000  0.0000E+00  0.0000E+00  0.4251E+00  0.0000E+00  0.0000E+00  0.4251E+00  0.0000E+00  0.0000E+00  0.4251E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.282792   -0.366715    0.000000   -1.282792   -0.366715    0.000000  0.0000E+00  0.0000E+00  0.2974E+00  0.0000E+00  0.0000E+00  0.2974E+00  0.0000E+00  0.0000E+00  0.2974E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.257883   -0.323572    0.000000   -1.257883   -0.323572    0.000000  0.0000E+00  0.0000E+00  0.2098E+00  0.0000E+00  0.0000E+00  0.2098E+00  0.0000E+00  0.0000E+00  0.2098E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.232974   -0.280429    0.000000   -1.232974   -0.280429    0.000000  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.208066   -0.237286    0.000000   -1.208066   -0.237286    0.000000  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.183157   -0.194143    0.000000   -1.183157   -0.194143    0.000000  0.0000E+00  0.0000E+00  0.7147E-01  0.0000E+00  0.0000E+00  0.7147E-01  0.0000E+00  0.0000E+00  0.7147E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.158249   -0.151000    0.000000   -1.158249   -0.151000    0.000000  0.0000E+00  0.0000E+00  0.4732E-01  0.0000E+00  0.0000E+00  0.4732E-01  0.0000E+00  0.0000E+00  0.4732E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.133340   -0.107857    0.000000   -1.133340   -0.107857    0.000000  0.0000E+00  0.0000E+00  0.2909E-01  0.0000E+00  0.0000E+00  0.2909E-01  0.0000E+00  0.0000E+00  0.2909E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.108432   -0.064714    0.000000   -1.108432   -0.064714    0.000000  0.0000E+00  0.0000E+00  0.1517E-01  0.0000E+00  0.0000E+00  0.1517E-01  0.0000E+00  0.0000E+00  0.1517E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.083523   -0.021571    0.000000   -1.083523   -0.021571    0.000000  0.0000E+00  0.0000E+00  0.4433E-02  0.0000E+00  0.0000E+00  0.4433E-02  0.0000E+00  0.0000E+00  0.4433E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.058614    0.021571    0.000000   -1.058614    0.021571    0.000000  0.0000E+00  0.0000E+00 -0.3915E-02  0.0000E+00  0.0000E+00 -0.3915E-02  0.0000E+00  0.0000E+00 -0.3915E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -1.033706    0.064714    0.000000   -1.033706    0.064714    0.000000  0.0000E+00  0.0000E+00 -0.1044E-01  0.0000E+00  0.0000E+00 -0.1044E-01  0.0000E+00  0.0000E+00 -0.1044E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008797    0.107857    0.000000   -1.008797    0.107857    0.000000  0.0000E+00  0.0000E+00 -0.1557E-01  0.0000E+00  0.0000E+00 -0.1557E-01  0.0000E+00  0.0000E+00 -0.1557E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.983889    0.151000    0.000000   -0.983889    0.151000    0.000000  0.0000E+00  0.0000E+00 -0.1960E-01  0.0000E+00  0.0000E+00 -0.1960E-01  0.0000E+00  0.0000E+00 -0.1960E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.958980    0.194143    0.000000   -0.958980    0.194143    0.000000  0.0000E+00  0.0000E+00 -0.2275E-01  0.0000E+00  0.0000E+00 -0.2275E-01  0.0000E+00  0.0000E+00 -0.2275E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.934072    0.237286    0.000000   -0.934072    0.237286    0.000000  0.0000E+00  0.0000E+00 -0.2521E-01  0.0000E+00  0.0000E+00 -0.2521E-01  0.0000E+00  0.0000E+00 -0.2521E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.909163    0.280429    0.000000   -0.909163    0.280429    0.000000  0.0000E+00  0.0000E+00 -0.2708E-01  0.0000E+00  0.0000E+00 -0.2708E-01  0.0000E+00  0.0000E+00 -0.2708E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.884254    0.323572    0.000000   -0.884254    0.323572    0.000000  0.0000E+00  0.0000E+00 -0.2847E-01  0.0000E+00  0.0000E+00 -0.2847E-01  0.0000E+00  0.0000E+00 -0.2847E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.859346    0.366715    0.000000   -0.859346    0.366715    0.000000  0.0000E+00  0.0000E+00 -0.2945E-01  0.0000E+00  0.0000E+00 -0.2945E-01  0.0000E+00  0.0000E+00 -0.2945E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.834437    0.409858    0.000000   -0.834437    0.409858    0.000000  0.0000E+00  0.0000E+00 -0.3004E-01  0.0000E+00  0.0000E+00 -0.3004E-01  0.0000E+00  0.0000E+00 -0.3004E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.809529    0.453001    0.000000   -0.809529    0.453001    0.000000  0.0000E+00  0.0000E+00 -0.3030E-01  0.0000E+00  0.0000E+00 -0.3030E-01  0.0000E+00  0.0000E+00 -0.3030E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784620    0.496144    0.000000   -0.784620    0.496144    0.000000  0.0000E+00  0.0000E+00 -0.3021E-01  0.0000E+00  0.0000E+00 -0.3021E-01  0.0000E+00  0.0000E+00 -0.3021E-01  0.0000E+00  0.0000E+00  0.0000E+00
