               # kx                 ky                 kz                 k1                 k2                 k3   E(Numoccupied-1)     E(Numoccupied)   E(Numoccupied+1)   E(Numoccupied+2)
       -2.204408819       -1.272716047        0.000000000       -2.204408819       -1.272716047        0.000000000       -1.019803903        1.019803903
       -2.179500245       -1.229573130        0.000000000       -2.179500245       -1.229573130        0.000000000       -1.019803903        1.019803903
       -2.154591670       -1.186430213        0.000000000       -2.154591670       -1.186430213        0.000000000       -1.019803903        1.019803903
       -2.129683096       -1.143287296        0.000000000       -2.129683096       -1.143287296        0.000000000       -1.019803903        1.019803903
       -2.104774522       -1.100144380        0.000000000       -2.104774522       -1.100144380        0.000000000       -1.019803903        1.019803903
       -2.079865948       -1.057001463        0.000000000       -2.079865948       -1.057001463        0.000000000       -1.019803903        1.019803903
       -2.054957373       -1.013858546        0.000000000       -2.054957373       -1.013858546        0.000000000       -1.019803903        1.019803903
       -2.030048799       -0.970715629        0.000000000       -2.030048799       -0.970715629        0.000000000       -1.019803903        1.019803903
       -2.005140225       -0.927572712        0.000000000       -2.005140225       -0.927572712        0.000000000       -1.019803903        1.019803903
       -1.980231651       -0.884429795        0.000000000       -1.980231651       -0.884429795        0.000000000       -1.019803903        1.019803903
       -1.955323077       -0.841286878        0.000000000       -1.955323077       -0.841286878        0.000000000       -1.019803903        1.019803903
       -1.930414502       -0.798143962        0.000000000       -1.930414502       -0.798143962        0.000000000       -1.019803903        1.019803903
       -1.905505928       -0.755001045        0.000000000       -1.905505928       -0.755001045        0.000000000       -1.019803903        1.019803903
       -1.880597354       -0.711858128        0.000000000       -1.880597354       -0.711858128        0.000000000       -1.019803903        1.019803903
       -1.855688780       -0.668715211        0.000000000       -1.855688780       -0.668715211        0.000000000       -1.019803903        1.019803903
       -1.830780205       -0.625572294        0.000000000       -1.830780205       -0.625572294        0.000000000       -1.019803903        1.019803903
       -1.805871631       -0.582429377        0.000000000       -1.805871631       -0.582429377        0.000000000       -1.019803903        1.019803903
       -1.780963057       -0.539286461        0.000000000       -1.780963057       -0.539286461        0.000000000       -1.019803903        1.019803903
       -1.756054483       -0.496143544        0.000000000       -1.756054483       -0.496143544        0.000000000       -1.019803903        1.019803903
       -1.731145909       -0.453000627        0.000000000       -1.731145909       -0.453000627        0.000000000       -1.019803903        1.019803903
       -1.706237334       -0.409857710        0.000000000       -1.706237334       -0.409857710        0.000000000       -1.019803903        1.019803903
       -1.681328760       -0.366714793        0.000000000       -1.681328760       -0.366714793        0.000000000       -1.019803903        1.019803903
       -1.656420186       -0.323571876        0.000000000       -1.656420186       -0.323571876        0.000000000       -1.019803903        1.019803903
       -1.631511612       -0.280428959        0.000000000       -1.631511612       -0.280428959        0.000000000       -1.019803903        1.019803903
       -1.606603037       -0.237286043        0.000000000       -1.606603037       -0.237286043        0.000000000       -1.019803903        1.019803903
       -1.581694463       -0.194143126        0.000000000       -1.581694463       -0.194143126        0.000000000       -1.019803903        1.019803903
       -1.556785889       -0.151000209        0.000000000       -1.556785889       -0.151000209        0.000000000       -1.019803903        1.019803903
       -1.531877315       -0.107857292        0.000000000       -1.531877315       -0.107857292        0.000000000       -1.019803903        1.019803903
       -1.506968741       -0.064714375        0.000000000       -1.506968741       -0.064714375        0.000000000       -1.019803903        1.019803903
       -1.482060166       -0.021571458        0.000000000       -1.482060166       -0.021571458        0.000000000       -1.019803903        1.019803903
       -1.457151592        0.021571458        0.000000000       -1.457151592        0.021571458        0.000000000       -1.019803903        1.019803903
       -1.432243018        0.064714375        0.000000000       -1.432243018        0.064714375        0.000000000       -1.019803903        1.019803903
       -1.407334444        0.107857292        0.000000000       -1.407334444        0.107857292        0.000000000       -1.019803903        1.019803903
       -1.382425869        0.151000209        0.000000000       -1.382425869        0.151000209        0.000000000       -1.019803903        1.019803903
       -1.357517295        0.194143126        0.000000000       -1.357517295        0.194143126        0.000000000       -1.019803903        1.019803903
       -1.332608721        0.237286043        0.000000000       -1.332608721        0.237286043        0.000000000       -1.019803903        1.019803903
       -1.307700147        0.280428959        0.000000000       -1.307700147        0.280428959        0.000000000       -1.019803903        1.019803903
       -1.282791573        0.323571876        0.000000000       -1.282791573        0.323571876        0.000000000       -1.019803903        1.019803903
       -1.257882998        0.366714793        0.000000000       -1.257882998        0.366714793        0.000000000       -1.019803903        1.019803903
       -1.232974424        0.409857710        0.000000000       -1.232974424        0.409857710        0.000000000       -1.019803903        1.019803903
       -1.208065850        0.453000627        0.000000000       -1.208065850        0.453000627        0.000000000       -1.019803903        1.019803903
       -1.183157276        0.496143544        0.000000000       -1.183157276        0.496143544        0.000000000       -1.019803903        1.019803903
       -1.158248701        0.539286461        0.000000000       -1.158248701        0.539286461        0.000000000       -1.019803903        1.019803903
       -1.133340127        0.582429377        0.000000000       -1.133340127        0.582429377        0.000000000       -1.019803903        1.019803903
       -1.108431553        0.625572294        0.000000000       -1.108431553        0.625572294        0.000000000       -1.019803903        1.019803903
       -1.083522979        0.668715211        0.000000000       -1.083522979        0.668715211        0.000000000       -1.019803903        1.019803903
       -1.058614404        0.711858128        0.000000000       -1.058614404        0.711858128        0.000000000       -1.019803903        1.019803903
       -1.033705830        0.755001045        0.000000000       -1.033705830        0.755001045        0.000000000       -1.019803903        1.019803903
       -1.008797256        0.798143962        0.000000000       -1.008797256        0.798143962        0.000000000       -1.019803903        1.019803903
       -0.983888682        0.841286878        0.000000000       -0.983888682        0.841286878        0.000000000       -1.019803903        1.019803903
       -0.958980108        0.884429795        0.000000000       -0.958980108        0.884429795        0.000000000       -1.019803903        1.019803903
       -0.934071533        0.927572712        0.000000000       -0.934071533        0.927572712        0.000000000       -1.019803903        1.019803903
       -0.909162959        0.970715629        0.000000000       -0.909162959        0.970715629        0.000000000       -1.019803903        1.019803903
       -0.884254385        1.013858546        0.000000000       -0.884254385        1.013858546        0.000000000       -1.019803903        1.019803903
       -0.859345811        1.057001463        0.000000000       -0.859345811        1.057001463        0.000000000       -1.019803903        1.019803903
       -0.834437236        1.100144380        0.000000000       -0.834437236        1.100144380        0.000000000       -1.019803903        1.019803903
       -0.809528662        1.143287296        0.000000000       -0.809528662        1.143287296        0.000000000       -1.019803903        1.019803903
       -0.784620088        1.186430213        0.000000000       -0.784620088        1.186430213        0.000000000       -1.019803903        1.019803903
       -0.759711514        1.229573130        0.000000000       -0.759711514        1.229573130        0.000000000       -1.019803903        1.019803903
       -0.734802940        1.272716047        0.000000000       -0.734802940        1.272716047        0.000000000       -1.019803903        1.019803903
  
       -2.154591670       -1.272716047        0.000000000       -2.154591670       -1.272716047        0.000000000       -1.019803903        1.019803903
       -2.129683096       -1.229573130        0.000000000       -2.129683096       -1.229573130        0.000000000       -1.008695979        1.008695979
       -2.104774522       -1.186430213        0.000000000       -2.104774522       -1.186430213        0.000000000       -0.997656673        0.997656673
       -2.079865948       -1.143287296        0.000000000       -2.079865948       -1.143287296        0.000000000       -0.986815448        0.986815448
       -2.054957373       -1.100144380        0.000000000       -2.054957373       -1.100144380        0.000000000       -0.976303752        0.976303752
       -2.030048799       -1.057001463        0.000000000       -2.030048799       -1.057001463        0.000000000       -0.966253338        0.966253338
       -2.005140225       -1.013858546        0.000000000       -2.005140225       -1.013858546        0.000000000       -0.956794349        0.956794349
       -1.980231651       -0.970715629        0.000000000       -1.980231651       -0.970715629        0.000000000       -0.948053193        0.948053193
       -1.955323077       -0.927572712        0.000000000       -1.955323077       -0.927572712        0.000000000       -0.940150234        0.940150234
       -1.930414502       -0.884429795        0.000000000       -1.930414502       -0.884429795        0.000000000       -0.933197364        0.933197364
       -1.905505928       -0.841286878        0.000000000       -1.905505928       -0.841286878        0.000000000       -0.927295535        0.927295535
       -1.880597354       -0.798143962        0.000000000       -1.880597354       -0.798143962        0.000000000       -0.922532354        0.922532354
       -1.855688780       -0.755001045        0.000000000       -1.855688780       -0.755001045        0.000000000       -0.918979844        0.918979844
       -1.830780205       -0.711858128        0.000000000       -1.830780205       -0.711858128        0.000000000       -0.916692513        0.916692513
       -1.805871631       -0.668715211        0.000000000       -1.805871631       -0.668715211        0.000000000       -0.915705818        0.915705818
       -1.780963057       -0.625572294        0.000000000       -1.780963057       -0.625572294        0.000000000       -0.916035146        0.916035146
       -1.756054483       -0.582429377        0.000000000       -1.756054483       -0.582429377        0.000000000       -0.917675353        0.917675353
       -1.731145909       -0.539286461        0.000000000       -1.731145909       -0.539286461        0.000000000       -0.920600927        0.920600927
       -1.706237334       -0.496143544        0.000000000       -1.706237334       -0.496143544        0.000000000       -0.924766722        0.924766722
       -1.681328760       -0.453000627        0.000000000       -1.681328760       -0.453000627        0.000000000       -0.930109254        0.930109254
       -1.656420186       -0.409857710        0.000000000       -1.656420186       -0.409857710        0.000000000       -0.936548443        0.936548443
       -1.631511612       -0.366714793        0.000000000       -1.631511612       -0.366714793        0.000000000       -0.943989718        0.943989718
       -1.606603037       -0.323571876        0.000000000       -1.606603037       -0.323571876        0.000000000       -0.952326349        0.952326349
       -1.581694463       -0.280428959        0.000000000       -1.581694463       -0.280428959        0.000000000       -0.961441901        0.961441901
       -1.556785889       -0.237286043        0.000000000       -1.556785889       -0.237286043        0.000000000       -0.971212689        0.971212689
       -1.531877315       -0.194143126        0.000000000       -1.531877315       -0.194143126        0.000000000       -0.981510160        0.981510160
       -1.506968741       -0.151000209        0.000000000       -1.506968741       -0.151000209        0.000000000       -0.992203113        0.992203113
       -1.482060166       -0.107857292        0.000000000       -1.482060166       -0.107857292        0.000000000       -1.003159722        1.003159722
       -1.457151592       -0.064714375        0.000000000       -1.457151592       -0.064714375        0.000000000       -1.014249337        1.014249337
       -1.432243018       -0.021571458        0.000000000       -1.432243018       -0.021571458        0.000000000       -1.025344040        1.025344040
       -1.407334444        0.021571458        0.000000000       -1.407334444        0.021571458        0.000000000       -1.036319971        1.036319971
       -1.382425869        0.064714375        0.000000000       -1.382425869        0.064714375        0.000000000       -1.047058437        1.047058437
       -1.357517295        0.107857292        0.000000000       -1.357517295        0.107857292        0.000000000       -1.057446822        1.057446822
       -1.332608721        0.151000209        0.000000000       -1.332608721        0.151000209        0.000000000       -1.067379316        1.067379316
       -1.307700147        0.194143126        0.000000000       -1.307700147        0.194143126        0.000000000       -1.076757499        1.076757499
       -1.282791573        0.237286043        0.000000000       -1.282791573        0.237286043        0.000000000       -1.085490797        1.085490797
       -1.257882998        0.280428959        0.000000000       -1.257882998        0.280428959        0.000000000       -1.093496833        1.093496833
       -1.232974424        0.323571876        0.000000000       -1.232974424        0.323571876        0.000000000       -1.100701691        1.100701691
       -1.208065850        0.366714793        0.000000000       -1.208065850        0.366714793        0.000000000       -1.107040114        1.107040114
       -1.183157276        0.409857710        0.000000000       -1.183157276        0.409857710        0.000000000       -1.112455651        1.112455651
       -1.158248701        0.453000627        0.000000000       -1.158248701        0.453000627        0.000000000       -1.116900760        1.116900760
       -1.133340127        0.496143544        0.000000000       -1.133340127        0.496143544        0.000000000       -1.120336883        1.120336883
       -1.108431553        0.539286461        0.000000000       -1.108431553        0.539286461        0.000000000       -1.122734494        1.122734494
       -1.083522979        0.582429377        0.000000000       -1.083522979        0.582429377        0.000000000       -1.124073134        1.124073134
       -1.058614404        0.625572294        0.000000000       -1.058614404        0.625572294        0.000000000       -1.124341431        1.124341431
       -1.033705830        0.668715211        0.000000000       -1.033705830        0.668715211        0.000000000       -1.123537110        1.123537110
       -1.008797256        0.711858128        0.000000000       -1.008797256        0.711858128        0.000000000       -1.121666994        1.121666994
       -0.983888682        0.755001045        0.000000000       -0.983888682        0.755001045        0.000000000       -1.118747003        1.118747003
       -0.958980108        0.798143962        0.000000000       -0.958980108        0.798143962        0.000000000       -1.114802130        1.114802130
       -0.934071533        0.841286878        0.000000000       -0.934071533        0.841286878        0.000000000       -1.109866424        1.109866424
       -0.909162959        0.884429795        0.000000000       -0.909162959        0.884429795        0.000000000       -1.103982942        1.103982942
       -0.884254385        0.927572712        0.000000000       -0.884254385        0.927572712        0.000000000       -1.097203693        1.097203693
       -0.859345811        0.970715629        0.000000000       -0.859345811        0.970715629        0.000000000       -1.089589544        1.089589544
       -0.834437236        1.013858546        0.000000000       -0.834437236        1.013858546        0.000000000       -1.081210103        1.081210103
       -0.809528662        1.057001463        0.000000000       -0.809528662        1.057001463        0.000000000       -1.072143546        1.072143546
       -0.784620088        1.100144380        0.000000000       -0.784620088        1.100144380        0.000000000       -1.062476386        1.062476386
       -0.759711514        1.143287296        0.000000000       -0.759711514        1.143287296        0.000000000       -1.052303170        1.052303170
       -0.734802940        1.186430213        0.000000000       -0.734802940        1.186430213        0.000000000       -1.041726077        1.041726077
       -0.709894365        1.229573130        0.000000000       -0.709894365        1.229573130        0.000000000       -1.030854403        1.030854403
       -0.684985791        1.272716047        0.000000000       -0.684985791        1.272716047        0.000000000       -1.019803903        1.019803903
  
       -2.104774522       -1.272716047        0.000000000       -2.104774522       -1.272716047        0.000000000       -1.019803903        1.019803903
       -2.079865948       -1.229573130        0.000000000       -2.079865948       -1.229573130        0.000000000       -0.997656673        0.997656673
       -2.054957373       -1.186430213        0.000000000       -2.054957373       -1.186430213        0.000000000       -0.975528568        0.975528568
       -2.030048799       -1.143287296        0.000000000       -2.030048799       -1.143287296        0.000000000       -0.953680327        0.953680327
       -2.005140225       -1.100144380        0.000000000       -2.005140225       -1.100144380        0.000000000       -0.932387768        0.932387768
       -1.980231651       -1.057001463        0.000000000       -1.980231651       -1.057001463        0.000000000       -0.911939340        0.911939340
       -1.955323077       -1.013858546        0.000000000       -1.955323077       -1.013858546        0.000000000       -0.892632457        0.892632457
       -1.930414502       -0.970715629        0.000000000       -1.930414502       -0.970715629        0.000000000       -0.874768392        0.874768392
       -1.905505928       -0.927572712        0.000000000       -1.905505928       -0.927572712        0.000000000       -0.858645563        0.858645563
       -1.880597354       -0.884429795        0.000000000       -1.880597354       -0.884429795        0.000000000       -0.844551213        0.844551213
